,"('camem_bert_base_embeddings', 1)","('distilled_bert_base_cased', 1)","('flaubert_base_cased', 1)","('flaubert_base_uncased', 1)","('flaubert_large_uncased', 1)","('flaubert_small_cased', 1)","('mbert_base_cased', 1)","('mbert_base_uncased', 1)","('xlmr_r_large', 1)","('xlm_roberta_base', 1)"
Dim 812,0.0,0.0,0.0,0.0,0.02089067491358243,0.0,0.0,0.0,0.00011531574909569311,0.0
Dim 813,0.0,0.0,0.0,0.0,0.013260369821523612,0.0,0.0,0.0,6.726518856143148e-05,0.0
Dim 814,0.0,0.0,0.0,0.0,0.013261016537275535,0.0,0.0,0.0,7.412920280886591e-05,0.0
Dim 815,0.0,0.0,0.0,0.0,0.013661703620371016,0.0,0.0,0.0,9.294947316841392e-05,0.0
Dim 816,0.0,0.0,0.0,0.0,0.012541261774684394,0.0,0.0,0.0,8.712773491741362e-05,0.0
Dim 817,0.0,0.0,0.0,0.0,0.018200413367826167,0.0,0.0,0.0,0.00011085611837269024,0.0
Dim 818,0.0,0.0,0.0,0.0,0.012270158464141527,0.0,0.0,0.0,0.00011360947858322585,0.0
Dim 819,0.0,0.0,0.0,0.0,0.010852023479201955,0.0,0.0,0.0,8.556697604850218e-05,0.0
Dim 820,0.0,0.0,0.0,0.0,0.011914701254070783,0.0,0.0,0.0,0.00010930573584357806,0.0
Dim 821,0.0,0.0,0.0,0.0,0.012523719921481245,0.0,0.0,0.0,6.509436222763017e-05,0.0
Dim 822,0.0,0.0,0.0,0.0,0.021326735376392465,0.0,0.0,0.0,9.536644259593467e-05,0.0
Dim 823,0.0,0.0,0.0,0.0,0.01738277281996828,0.0,0.0,0.0,7.871168288138347e-05,0.0
Dim 824,0.0,0.0,0.0,0.0,0.030419488163106963,0.0,0.0,0.0,8.65890575458508e-05,0.0
Dim 825,0.0,0.0,0.0,0.0,0.012166437904953623,0.0,0.0,0.0,9.344424182019512e-05,0.0
Dim 826,0.0,0.0,0.0,0.0,0.013343209850628156,0.0,0.0,0.0,8.264339487464974e-05,0.0
Dim 827,0.0,0.0,0.0,0.0,0.01269169785195379,0.0,0.0,0.0,8.423733187596131e-05,0.0
Dim 828,0.0,0.0,0.0,0.0,0.01953124789661184,0.0,0.0,0.0,8.365129210367125e-05,0.0
Dim 829,0.0,0.0,0.0,0.0,0.023825476370450845,0.0,0.0,0.0,9.708018532694185e-05,0.0
Dim 830,0.0,0.0,0.0,0.0,0.014538212888502029,0.0,0.0,0.0,8.187675312874852e-05,0.0
Dim 831,0.0,0.0,0.0,0.0,0.012871957366327213,0.0,0.0,0.0,5.773675853834858e-05,0.0
Dim 832,0.0,0.0,0.0,0.0,0.012031709933668429,0.0,0.0,0.0,9.436711105980122e-05,0.0
Dim 833,0.0,0.0,0.0,0.0,0.011905245673148613,0.0,0.0,0.0,0.00010521572254390886,0.0
Dim 834,0.0,0.0,0.0,0.0,0.011873834064768538,0.0,0.0,0.0,0.00011221222362014907,0.0
Dim 835,0.0,0.0,0.0,0.0,0.011129710671296837,0.0,0.0,0.0,9.04238398474643e-05,0.0
Dim 836,0.0,0.0,0.0,0.0,0.017271362982099202,0.0,0.0,0.0,7.789255978853541e-05,0.0
Dim 837,0.0,0.0,0.0,0.0,0.01813288483470126,0.0,0.0,0.0,0.00012694394634047863,0.0
Dim 838,0.0,0.0,0.0,0.0,0.015052643726343861,0.0,0.0,0.0,0.00013859486168803472,0.0
Dim 839,0.0,0.0,0.0,0.0,0.013755683721228503,0.0,0.0,0.0,0.00010911035062270098,0.0
Dim 840,0.0,0.0,0.0,0.0,0.02158433456130486,0.0,0.0,0.0,8.898157287426995e-05,0.0
Dim 841,0.0,0.0,0.0,0.0,0.012696180790693715,0.0,0.0,0.0,7.966651159109858e-05,0.0
Dim 842,0.0,0.0,0.0,0.0,0.01093304578177942,0.0,0.0,0.0,9.25394872509895e-05,0.0
Dim 843,0.0,0.0,0.0,0.0,0.017010855883331687,0.0,0.0,0.0,7.31368549330814e-05,0.0
Dim 844,0.0,0.0,0.0,0.0,0.02226025056585175,0.0,0.0,0.0,0.00010778603748184203,0.0
Dim 845,0.0,0.0,0.0,0.0,0.015888649367165015,0.0,0.0,0.0,8.348186780298982e-05,0.0
Dim 846,0.0,0.0,0.0,0.0,0.015772016787829166,0.0,0.0,0.0,4.9510522579199056e-05,0.0
Dim 847,0.0,0.0,0.0,0.0,0.014094607654518298,0.0,0.0,0.0,8.97459468006918e-05,0.0
Dim 848,0.0,0.0,0.0,0.0,0.01329366623485997,0.0,0.0,0.0,8.09993590078367e-05,0.0
Dim 849,0.0,0.0,0.0,0.0,0.013273882934060007,0.0,0.0,0.0,0.00010189624636726299,0.0
Dim 850,0.0,0.0,0.0,0.0,0.012915448849766038,0.0,0.0,0.0,7.782519108532066e-05,0.0
Dim 851,0.0,0.0,0.0,0.0,0.011576179537174866,0.0,0.0,0.0,9.701688784174464e-05,0.0
Dim 852,0.0,0.0,0.0,0.0,0.011640255042975224,0.0,0.0,0.0,7.249502267774694e-05,0.0
Dim 853,0.0,0.0,0.0,0.0,0.01759835493475548,0.0,0.0,0.0,7.119767432745324e-05,0.0
Dim 854,0.0,0.0,0.0,0.0,0.01484855099628543,0.0,0.0,0.0,6.287193011714812e-05,0.0
Dim 855,0.0,0.0,0.0,0.0,0.019829798139400886,0.0,0.0,0.0,5.4184255352283875e-05,0.0
Dim 856,0.0,0.0,0.0,0.0,0.014594018804676508,0.0,0.0,0.0,4.938080507548285e-05,0.0
Dim 857,0.0,0.0,0.0,0.0,0.014100238290404486,0.0,0.0,0.0,7.849871162573876e-05,0.0
Dim 858,0.0,0.0,0.0,0.0,0.01199836622844368,0.0,0.0,0.0,0.00010082453529337645,0.0
Dim 859,0.0,0.0,0.0,0.0,0.015212410239854816,0.0,0.0,0.0,5.624797988330843e-05,0.0
Dim 860,0.0,0.0,0.0,0.0,0.018487736129886457,0.0,0.0,0.0,7.921655962589881e-05,0.0
Dim 861,0.0,0.0,0.0,0.0,0.011468240096489356,0.0,0.0,0.0,0.00011003788031480826,0.0
Dim 862,0.0,0.0,0.0,0.0,0.024645145077192062,0.0,0.0,0.0,0.00013808026282711278,0.0
Dim 863,0.0,0.0,0.0,0.0,0.01606028563358706,0.0,0.0,0.0,0.00010255218000684941,0.0
Dim 864,0.0,0.0,0.0,0.0,0.03739657641359104,0.0,0.0,0.0,0.00011382251116038959,0.0
Dim 865,0.0,0.0,0.0,0.0,0.014153831716034569,0.0,0.0,0.0,8.533806243551874e-05,0.0
Dim 866,0.0,0.0,0.0,0.0,0.012424011433958946,0.0,0.0,0.0,7.428751089538642e-05,0.0
Dim 867,0.0,0.0,0.0,0.0,0.016691117657306548,0.0,0.0,0.0,0.00010129912128848371,0.0
Dim 868,0.0,0.0,0.0,0.0,0.010186181357767754,0.0,0.0,0.0,7.066011721779876e-05,0.0
Dim 869,0.0,0.0,0.0,0.0,0.01478207752030283,0.0,0.0,0.0,7.438812352474995e-05,0.0
Dim 870,0.0,0.0,0.0,0.0,0.01243977932347609,0.0,0.0,0.0,9.923218285815418e-05,0.0
Dim 871,0.0,0.0,0.0,0.0,0.013412622617049568,0.0,0.0,0.0,5.845508158765641e-05,0.0
Dim 872,0.0,0.0,0.0,0.0,0.01340017749816677,0.0,0.0,0.0,8.360465997478085e-05,0.0
Dim 873,0.0,0.0,0.0,0.0,0.02359053562037446,0.0,0.0,0.0,5.189722139062577e-05,0.0
Dim 874,0.0,0.0,0.0,0.0,0.014260644600631376,0.0,0.0,0.0,0.00010623080708617176,0.0
Dim 875,0.0,0.0,0.0,0.0,0.028893001907137544,0.0,0.0,0.0,0.0001008102098660299,0.0
Dim 876,0.0,0.0,0.0,0.0,0.012878301240872306,0.0,0.0,0.0,6.299161147161284e-05,0.0
Dim 877,0.0,0.0,0.0,0.0,0.01186531974569062,0.0,0.0,0.0,0.00010441340853010015,0.0
Dim 878,0.0,0.0,0.0,0.0,0.012389745058759633,0.0,0.0,0.0,7.241026618409478e-05,0.0
Dim 879,0.0,0.0,0.0,0.0,0.02291996385166778,0.0,0.0,0.0,0.00011656736029822336,0.0
Dim 880,0.0,0.0,0.0,0.0,0.011645411747659418,0.0,0.0,0.0,7.593499110630702e-05,0.0
Dim 881,0.0,0.0,0.0,0.0,0.01370755486582866,0.0,0.0,0.0,4.5297177429781415e-05,0.0
Dim 882,0.0,0.0,0.0,0.0,0.01215932527093791,0.0,0.0,0.0,7.146372939887491e-05,0.0
Dim 883,0.0,0.0,0.0,0.0,0.013211120379956724,0.0,0.0,0.0,0.000119000261432191,0.0
Dim 884,0.0,0.0,0.0,0.0,0.011727987221465182,0.0,0.0,0.0,0.00013791853304210926,0.0
Dim 885,0.0,0.0,0.0,0.0,0.019718914814773853,0.0,0.0,0.0,5.091968335235211e-05,0.0
Dim 886,0.0,0.0,0.0,0.0,0.01130359419367614,0.0,0.0,0.0,7.747673843742806e-05,0.0
Dim 887,0.0,0.0,0.0,0.0,0.017680302686658468,0.0,0.0,0.0,9.390638210683592e-05,0.0
Dim 888,0.0,0.0,0.0,0.0,0.013456630267444264,0.0,0.0,0.0,7.268974839726614e-05,0.0
Dim 889,0.0,0.0,0.0,0.0,0.012278538469970884,0.0,0.0,0.0,7.172405509021179e-05,0.0
Dim 890,0.0,0.0,0.0,0.0,0.012954904946950625,0.0,0.0,0.0,0.00010854834890702448,0.0
Dim 891,0.0,0.0,0.0,0.0,0.012702876251253142,0.0,0.0,0.0,6.265306604356778e-05,0.0
Dim 892,0.0,0.0,0.0,0.0,0.011092447828563478,0.0,0.0,0.0,6.67542800276116e-05,0.0
Dim 893,0.0,0.0,0.0,0.0,0.011820595386119145,0.0,0.0,0.0,4.881225217942313e-05,0.0
Dim 894,0.0,0.0,0.0,0.0,0.011970235586998694,0.0,0.0,0.0,4.8595613587831536e-05,0.0
Dim 895,0.0,0.0,0.0,0.0,0.014801031990271581,0.0,0.0,0.0,6.158068053924643e-05,0.0
Dim 896,0.0,0.0,0.0,0.0,0.012077174516031497,0.0,0.0,0.0,0.0001282449579802922,0.0
Dim 897,0.0,0.0,0.0,0.0,0.0215894034524943,0.0,0.0,0.0,5.653732137263834e-05,0.0
Dim 898,0.0,0.0,0.0,0.0,0.015491878119115919,0.0,0.0,0.0,6.667778321202093e-05,0.0
Dim 899,0.0,0.0,0.0,0.0,0.016269559326695066,0.0,0.0,0.0,5.0428644926527715e-05,0.0
Dim 900,0.0,0.0,0.0,0.0,0.013251972575701819,0.0,0.0,0.0,0.00010747659930080894,0.0
Dim 901,0.0,0.0,0.0,0.0,0.013061847077744215,0.0,0.0,0.0,0.00012826810471518304,0.0
Dim 902,0.0,0.0,0.0,0.0,0.02407799330239981,0.0,0.0,0.0,6.408871750866567e-05,0.0
Dim 903,0.0,0.0,0.0,0.0,0.01864057057086946,0.0,0.0,0.0,0.0001223638545506551,0.0
Dim 904,0.0,0.0,0.0,0.0,0.011235162096498183,0.0,0.0,0.0,0.00011881752800798525,0.0
Dim 905,0.0,0.0,0.0,0.0,0.02085680868334308,0.0,0.0,0.0,7.492268953633488e-05,0.0
Dim 906,0.0,0.0,0.0,0.0,0.012555594173823991,0.0,0.0,0.0,0.00010984337118275954,0.0
Dim 907,0.0,0.0,0.0,0.0,0.02215866478902862,0.0,0.0,0.0,4.197788879395554e-05,0.0
Dim 908,0.0,0.0,0.0,0.0,0.014340269734050259,0.0,0.0,0.0,8.703623639744719e-05,0.0
Dim 909,0.0,0.0,0.0,0.0,0.01030825680691514,0.0,0.0,0.0,5.74208320899129e-05,0.0
Dim 910,0.0,0.0,0.0,0.0,0.014077459165975258,0.0,0.0,0.0,9.44707442590165e-05,0.0
Dim 911,0.0,0.0,0.0,0.0,0.014633640535619961,0.0,0.0,0.0,6.102234177080227e-05,0.0
Dim 912,0.0,0.0,0.0,0.0,0.0176088950575805,0.0,0.0,0.0,0.00010351586372565914,0.0
Dim 913,0.0,0.0,0.0,0.0,0.014718412145619307,0.0,0.0,0.0,8.557517607348912e-05,0.0
Dim 914,0.0,0.0,0.0,0.0,0.012573929744795287,0.0,0.0,0.0,0.0001270144828836679,0.0
Dim 915,0.0,0.0,0.0,0.0,0.019805639307547016,0.0,0.0,0.0,5.500263655313843e-05,0.0
Dim 916,0.0,0.0,0.0,0.0,0.013426978398955961,0.0,0.0,0.0,0.0001000345981127885,0.0
Dim 917,0.0,0.0,0.0,0.0,0.021188157594132943,0.0,0.0,0.0,0.00011351534828855928,0.0
Dim 918,0.0,0.0,0.0,0.0,0.016256112848035117,0.0,0.0,0.0,7.105032558503889e-05,0.0
Dim 919,0.0,0.0,0.0,0.0,0.02522570379666642,0.0,0.0,0.0,8.042525714091722e-05,0.0
Dim 920,0.0,0.0,0.0,0.0,0.012502743043190124,0.0,0.0,0.0,6.789129972717531e-05,0.0
Dim 921,0.0,0.0,0.0,0.0,0.022082491842558657,0.0,0.0,0.0,9.200567832336877e-05,0.0
Dim 922,0.0,0.0,0.0,0.0,0.02222340082648033,0.0,0.0,0.0,7.931387125969715e-05,0.0
Dim 923,0.0,0.0,0.0,0.0,0.010747010927962665,0.0,0.0,0.0,6.756956623305238e-05,0.0
Dim 924,0.0,0.0,0.0,0.0,0.01633310679161942,0.0,0.0,0.0,0.00010233096594320698,0.0
Dim 925,0.0,0.0,0.0,0.0,0.011835294181142255,0.0,0.0,0.0,0.00012583569095998048,0.0
Dim 926,0.0,0.0,0.0,0.0,0.011691286737130852,0.0,0.0,0.0,7.224102307489234e-05,0.0
Dim 927,0.0,0.0,0.0,0.0,0.016171751949480714,0.0,0.0,0.0,0.00012146202160875998,0.0
Dim 928,0.0,0.0,0.0,0.0,0.012367119769501052,0.0,0.0,0.0,7.107722561472895e-05,0.0
Dim 929,0.0,0.0,0.0,0.0,0.02774601681196199,0.0,0.0,0.0,8.648630341013507e-05,0.0
Dim 930,0.0,0.0,0.0,0.0,0.013417238177369296,0.0,0.0,0.0,0.0001076687169079354,0.0
Dim 931,0.0,0.0,0.0,0.0,0.017956535566342507,0.0,0.0,0.0,4.8393605480525895e-05,0.0
Dim 932,0.0,0.0,0.0,0.0,0.016318466490498017,0.0,0.0,0.0,7.464645476568106e-05,0.0
Dim 933,0.0,0.0,0.0,0.0,0.017212661980637572,0.0,0.0,0.0,9.178140196900059e-05,0.0
Dim 934,0.0,0.0,0.0,0.0,0.02322522879997652,0.0,0.0,0.0,5.468414358560427e-05,0.0
Dim 935,0.0,0.0,0.0,0.0,0.01769376453690198,0.0,0.0,0.0,6.651779176043408e-05,0.0
Dim 936,0.0,0.0,0.0,0.0,0.013583132094477491,0.0,0.0,0.0,9.878922061488811e-05,0.0
Dim 937,0.0,0.0,0.0,0.0,0.011961127206372182,0.0,0.0,0.0,9.648953186082192e-05,0.0
Dim 938,0.0,0.0,0.0,0.0,0.01682259623890879,0.0,0.0,0.0,7.885044712030062e-05,0.0
Dim 939,0.0,0.0,0.0,0.0,0.010784879877009993,0.0,0.0,0.0,0.00012087775164739785,0.0
Dim 940,0.0,0.0,0.0,0.0,0.013125602130524824,0.0,0.0,0.0,8.972337603479188e-05,0.0
Dim 941,0.0,0.0,0.0,0.0,0.02095204094603886,0.0,0.0,0.0,0.0001065119685640247,0.0
Dim 942,0.0,0.0,0.0,0.0,0.011929608886720993,0.0,0.0,0.0,3.464510760411328e-05,0.0
Dim 943,0.0,0.0,0.0,0.0,0.011090224229706482,0.0,0.0,0.0,8.857933539327997e-05,0.0
Dim 944,0.0,0.0,0.0,0.0,0.015471774445567174,0.0,0.0,0.0,0.00011537522143532704,0.0
Dim 945,0.0,0.0,0.0,0.0,0.01952091885409074,0.0,0.0,0.0,4.045159196824612e-05,0.0
Dim 946,0.0,0.0,0.0,0.0,0.01262548258232658,0.0,0.0,0.0,0.00011830104259153458,0.0
Dim 947,0.0,0.0,0.0,0.0,0.01254910735292703,0.0,0.0,0.0,9.212210314401234e-05,0.0
Dim 948,0.0,0.0,0.0,0.0,0.013128099146535514,0.0,0.0,0.0,5.6494431345183474e-05,0.0
Dim 949,0.0,0.0,0.0,0.0,0.020203458565500817,0.0,0.0,0.0,5.881205174812907e-05,0.0
Dim 950,0.0,0.0,0.0,0.0,0.014003272059405006,0.0,0.0,0.0,8.518538470905832e-05,0.0
Dim 951,0.0,0.0,0.0,0.0,0.017868934200339994,0.0,0.0,0.0,0.00011389644822951329,0.0
Dim 952,0.0,0.0,0.0,0.0,0.011501341029280496,0.0,0.0,0.0,9.15661313116558e-05,0.0
Dim 953,0.0,0.0,0.0,0.0,0.02402805576927546,0.0,0.0,0.0,7.788215311400375e-05,0.0
Dim 954,0.0,0.0,0.0,0.0,0.012052243212366906,0.0,0.0,0.0,8.571643109080515e-05,0.0
Dim 955,0.0,0.0,0.0,0.0,0.012846991600776425,0.0,0.0,0.0,0.00010457260717754247,0.0
Dim 956,0.0,0.0,0.0,0.0,0.012690432642120027,0.0,0.0,0.0,8.834777107312222e-05,0.0
Dim 957,0.0,0.0,0.0,0.0,0.012392201911603016,0.0,0.0,0.0,0.00011352649691822519,0.0
Dim 958,0.0,0.0,0.0,0.0,0.017273429246395394,0.0,0.0,0.0,0.00012970261798357324,0.0
Dim 959,0.0,0.0,0.0,0.0,0.010875733912150106,0.0,0.0,0.0,4.5987889333023814e-05,0.0
Dim 960,0.0,0.0,0.0,0.0,0.018699482439233236,0.0,0.0,0.0,9.663089361427049e-05,0.0
Dim 961,0.0,0.0,0.0,0.0,0.017708010102882477,0.0,0.0,0.0,0.00010174166476974668,0.0
Dim 962,0.0,0.0,0.0,0.0,0.013024786177886804,0.0,0.0,0.0,8.25448787454187e-05,0.0
Dim 963,0.0,0.0,0.0,0.0,0.013583134934791262,0.0,0.0,0.0,6.333874743024039e-05,0.0
Dim 964,0.0,0.0,0.0,0.0,0.014468646974873338,0.0,0.0,0.0,6.88469147654344e-05,0.0
Dim 965,0.0,0.0,0.0,0.0,0.013522404060806622,0.0,0.0,0.0,7.791013105586593e-05,0.0
Dim 966,0.0,0.0,0.0,0.0,0.019839609996046743,0.0,0.0,0.0,9.605872564267085e-05,0.0
Dim 967,0.0,0.0,0.0,0.0,0.02759168842407911,0.0,0.0,0.0,8.037515075813403e-05,0.0
Dim 968,0.0,0.0,0.0,0.0,0.011887268317260868,0.0,0.0,0.0,4.625357744788973e-05,0.0
Dim 969,0.0,0.0,0.0,0.0,0.011269881160779519,0.0,0.0,0.0,7.677014891527417e-05,0.0
Dim 970,0.0,0.0,0.0,0.0,0.012840316288106984,0.0,0.0,0.0,0.00010478905363989922,0.0
Dim 971,0.0,0.0,0.0,0.0,0.017748496145788883,0.0,0.0,0.0,8.267371027727691e-05,0.0
Dim 972,0.0,0.0,0.0,0.0,0.015194403735073502,0.0,0.0,0.0,0.00010379564640510463,0.0
Dim 973,0.0,0.0,0.0,0.0,0.014192979321592936,0.0,0.0,0.0,5.9435514915101317e-05,0.0
Dim 974,0.0,0.0,0.0,0.0,0.021757504933188378,0.0,0.0,0.0,9.473205087021719e-05,0.0
Dim 975,0.0,0.0,0.0,0.0,0.02225519858652516,0.0,0.0,0.0,8.666547805825644e-05,0.0
Dim 976,0.0,0.0,0.0,0.0,0.01229459829963942,0.0,0.0,0.0,9.309405266542375e-05,0.0
Dim 977,0.0,0.0,0.0,0.0,0.01494866935444419,0.0,0.0,0.0,0.00010657694219187671,0.0
Dim 978,0.0,0.0,0.0,0.0,0.011929646712782172,0.0,0.0,0.0,4.986323387681944e-05,0.0
Dim 979,0.0,0.0,0.0,0.0,0.012757648313496437,0.0,0.0,0.0,0.00011560159945473031,0.0
Dim 980,0.0,0.0,0.0,0.0,0.02001793115163066,0.0,0.0,0.0,8.31959161208143e-05,0.0
Dim 981,0.0,0.0,0.0,0.0,0.017182127187031833,0.0,0.0,0.0,8.46150358276936e-05,0.0
Dim 982,0.0,0.0,0.0,0.0,0.0184531311488685,0.0,0.0,0.0,0.00012560291565747532,0.0
Dim 983,0.0,0.0,0.0,0.0,0.012005061933432348,0.0,0.0,0.0,0.00011455307957686414,0.0
Dim 984,0.0,0.0,0.0,0.0,0.014627856009710383,0.0,0.0,0.0,0.00011202276906367844,0.0
Dim 985,0.0,0.0,0.0,0.0,0.011219984876979852,0.0,0.0,0.0,7.987972007890495e-05,0.0
Dim 986,0.0,0.0,0.0,0.0,0.011207680741117202,0.0,0.0,0.0,0.00010240280610274455,0.0
Dim 987,0.0,0.0,0.0,0.0,0.012419322057475507,0.0,0.0,0.0,8.575706259292204e-05,0.0
Dim 988,0.0,0.0,0.0,0.0,0.014158954078404116,0.0,0.0,0.0,0.00011019150015588489,0.0
Dim 989,0.0,0.0,0.0,0.0,0.016845993271868677,0.0,0.0,0.0,5.748912972981082e-05,0.0
Dim 990,0.0,0.0,0.0,0.0,0.012254496371115173,0.0,0.0,0.0,9.596153110944781e-05,0.0
Dim 991,0.0,0.0,0.0,0.0,0.013612235672693205,0.0,0.0,0.0,6.581421693129883e-05,0.0
Dim 992,0.0,0.0,0.0,0.0,0.012159748334049671,0.0,0.0,0.0,6.986944030693901e-05,0.0
Dim 993,0.0,0.0,0.0,0.0,0.021725434252080972,0.0,0.0,0.0,9.237580996716967e-05,0.0
Dim 994,0.0,0.0,0.0,0.0,0.030893089016611808,0.0,0.0,0.0,0.00013303982489117967,0.0
Dim 995,0.0,0.0,0.0,0.0,0.01623394143988426,0.0,0.0,0.0,5.9531921747787746e-05,0.0
Dim 996,0.0,0.0,0.0,0.0,0.017960154052706217,0.0,0.0,0.0,8.987481793889748e-05,0.0
Dim 997,0.0,0.0,0.0,0.0,0.011844704414570181,0.0,0.0,0.0,7.79503662674014e-05,0.0
Dim 998,0.0,0.0,0.0,0.0,0.012521757290837583,0.0,0.0,0.0,0.00010622128040509937,0.0
Dim 999,0.0,0.0,0.0,0.0,0.02650014403662777,0.0,0.0,0.0,9.907084109990871e-05,0.0
Dim 1000,0.0,0.0,0.0,0.0,0.012415723064563492,0.0,0.0,0.0,0.00010348094878412407,0.0
Dim 1001,0.0,0.0,0.0,0.0,0.014868494634608476,0.0,0.0,0.0,5.627852310127369e-05,0.0
Dim 1002,0.0,0.0,0.0,0.0,0.016498155805665927,0.0,0.0,0.0,6.600253632003382e-05,0.0
Dim 1003,0.0,0.0,0.0,0.0,0.013429559496111099,0.0,0.0,0.0,9.381940881501246e-05,0.0
Dim 1004,0.0,0.0,0.0,0.0,0.012435800074670477,0.0,0.0,0.0,8.146016330207489e-05,0.0
Dim 1005,0.0,0.0,0.0,0.0,0.01561658032963877,0.0,0.0,0.0,9.776117704742264e-05,0.0
Dim 1006,0.0,0.0,0.0,0.0,0.021504895201946716,0.0,0.0,0.0,0.00010169904962146238,0.0
Dim 1007,0.0,0.0,0.0,0.0,0.016973760618497532,0.0,0.0,0.0,8.039716734058499e-05,0.0
Dim 1008,0.0,0.0,0.0,0.0,0.019811388291243355,0.0,0.0,0.0,7.802192974646202e-05,0.0
Dim 1009,0.0,0.0,0.0,0.0,0.012469115387270942,0.0,0.0,0.0,0.00010427995485417309,0.0
Dim 1010,0.0,0.0,0.0,0.0,0.01898670864179493,0.0,0.0,0.0,0.00011128425313168795,0.0
Dim 1011,0.0,0.0,0.0,0.0,0.01811969996476124,0.0,0.0,0.0,9.462177917639054e-05,0.0
Dim 1012,0.0,0.0,0.0,0.0,0.01655582851106455,0.0,0.0,0.0,0.00010312714621883715,0.0
Dim 1013,0.0,0.0,0.0,0.0,0.011241107792798912,0.0,0.0,0.0,7.182657110496344e-05,0.0
Dim 1014,0.0,0.0,0.0,0.0,0.012042321619287605,0.0,0.0,0.0,9.772184502114813e-05,0.0
Dim 1015,0.0,0.0,0.0,0.0,0.01785696302346174,0.0,0.0,0.0,0.00010427418349345634,0.0
Dim 1016,0.0,0.0,0.0,0.0,0.016611795349755803,0.0,0.0,0.0,0.0001076709090132868,0.0
Dim 1017,0.0,0.0,0.0,0.0,0.013284802726597328,0.0,0.0,0.0,8.060500308812587e-05,0.0
Dim 1018,0.0,0.0,0.0,0.0,0.012746876264213265,0.0,0.0,0.0,8.067629568383871e-05,0.0
Dim 1019,0.0,0.0,0.0,0.0,0.011326536877931956,0.0,0.0,0.0,0.00010916289849310432,0.0
Dim 1020,0.0,0.0,0.0,0.0,0.015120401773396816,0.0,0.0,0.0,6.121512193017368e-05,0.0
Dim 1021,0.0,0.0,0.0,0.0,0.012011698380112124,0.0,0.0,0.0,0.00010141343033437199,0.0
Dim 1022,0.0,0.0,0.0,0.0,0.05345811685779323,0.0,0.0,0.0,0.00012454850011910673,0.0
Dim 1023,0.0,0.0,0.0,0.0,0.011395759052303861,0.0,0.0,0.0,6.686442821571274e-05,0.0
