Feature,camem_bert_base_embeddings,distilled_bert_base_cased,flaubert_base_cased,flaubert_base_uncased,flaubert_large_uncased,flaubert_small_cased,mbert_base_cased,mbert_base_uncased,xlmr_r_large,xlm_roberta_base,Mean Importance
Dim 292,0.006773675762439863,0.014673278879813324,0.006376404494382109,0.017181762545899808,0.014998127340824126,0.014421348314606857,0.015256709451575303,0.007458832335329353,0.0017931937172774816,0.0005955497382198955,0.00995288825803681
Dim 388,0.00010165864098448368,0.02120186697782969,2.4344569288389534e-05,0.009576193390452886,0.011855805243445755,0.025241573033708022,0.007893815635939268,0.011886227544910265,0.01135471204188479,0.0003468586387434555,0.009948305571718701
Dim 358,0.0019234884965221896,0.020320886814469134,0.013632958801498207,0.01571297429620585,0.0018539325842696405,0.012136704119850246,0.01878646441073516,0.013057634730538954,0.0012303664921465968,0.0003206806282722514,0.009897609137450825
Dim 438,0.0028036383092562575,0.0002625437572928821,0.030250936329588137,0.015904222766218085,0.007170411985018785,0.0030243445692883495,0.0014760793465577568,0.025819610778443174,0.0017670157068062783,0.01026832460732979,0.00987471281557995
Dim 449,0.009157303370786624,0.008261376896149308,0.016294007490636836,0.016594247246022254,0.013226591760299724,0.0025112359550561454,0.003343057176196015,0.013735029940119825,0.014960732984293214,0.0006151832460732987,0.009869876606563322
Dim 205,0.00743713215623335,0.00445157526254373,0.026089887640449585,0.0074648102815177975,0.003325842696629185,0.021655430711610635,0.00926487747957987,0.0010291916167664643,0.01691099476439793,0.0010078534031413616,0.00986375960128699
Dim 560,0.01805510968432325,0.0029638273045507406,0.006840823970037533,0.006982864137086953,0.020483146067415914,,0.003745624270711763,0.006422155688622723,0.02162958115183252,0.0016164921465968538,0.009859958269019807
Dim 650,0.009357945425361235,0.03122520420070012,0.001668539325842677,0.019531823745410303,0.004780898876404565,,0.009469078179696557,0.0037649700598802113,0.00869109947643973,0.00018979057591623046,0.009853261096183515
Dim 197,0.016629213483146114,0.00221120186697782,0.009224719101123664,0.008388922888616914,0.013902621722846585,0.01431460674157318,0.009772462077012807,0.0031961077844311183,0.015726439790575947,0.005124345549738196,0.009849064100604234
Dim 247,0.008790797217763598,0.0069894982497082404,0.011044943820224763,0.013549571603427355,0.010692883895131134,0.00889138576779032,0.007187864644107304,0.012178143712574892,0.015772251308900528,0.003363874345549728,0.009846121456517786
Dim 1005,,,,,0.011314606741573079,,,,0.00834424083769628,,0.00982942378963468
Dim 385,0.0034590690208667397,0.0026079346557759506,0.007722846441947635,0.002146572827417351,0.015548689138576878,0.01596254681647954,0.010653442240373377,0.023368263473053947,0.015412303664921481,0.0013350785340314137,0.009821674681344433
Dim 613,0.007560192616372452,0.011592765460910115,0.011543071161048753,0.011513157894736952,0.003597378277153556,,0.01949824970828475,0.004157934131736487,0.014024869109947663,0.004613874345549712,0.009789054745082272
Dim 707,0.002937399678972681,0.017415402567094555,0.005256554307116187,0.0020853733170134335,0.013172284644194877,,0.024854142357059534,0.006908682634730516,0.012683246073298415,0.002781413612565434,0.009788277688005071
Dim 444,0.022739432851792536,0.0035122520420069817,0.013076779026217263,0.008110465116279095,0.00978838951310866,0.021041198501872815,0.0013652275379229856,0.012080838323353363,0.004489528795811495,0.0016099476439790544,0.009781405935234423
Dim 489,0.010810593900481598,0.026277712952158687,0.0011104868913857562,0.014268665850673365,0.010104868913857732,0.0013764044943820077,0.006003500583430537,0.015329341317365302,0.009973821989528737,0.002480366492146587,0.009773576338541031
Dim 254,0.0020411985018726434,0.016038506417736333,0.015413857677902782,0.003346083231334179,0.012902621722846518,0.0024925093632958465,0.006983663943990627,0.02592440119760482,0.012035340314136108,0.00045811518324607325,0.009763629755396594
Dim 881,,,,,0.005007490636704192,,,,0.014496073298429344,,0.009751781967566767
Dim 314,0.00753076511503486,0.006242707117852931,0.006441947565543152,0.009166156670746672,0.005661048689138663,0.02317228464419491,0.013372228704784142,0.014666916167664752,0.006053664921465939,0.005183246073298408,0.009749096566972443
Dim 889,,,,,0.002383895131086111,,,,0.017087696335078558,,0.009735795733082335
Dim 733,0.001013911182450502,0.009959159859976622,0.02064606741573052,0.005573745410036786,0.012707865168539433,,0.010239206534422379,0.024951347305389254,0.0014986910994764374,0.0009096858638743455,0.009722186648877364
Dim 699,0.019919743178170215,0.016936989498249753,0.010434456928838994,0.0031471848225214454,0.006653558052434535,,0.0007117852975495919,0.0029902694610778316,0.021956806282722563,0.004581151832460713,0.009703549483780625
Dim 0,0.007046548956661393,0.005548424737456211,0.008971910112359613,0.01490820073439431,0.0006086142322097338,0.00374157303370788,0.01330221703617273,0.022840568862275454,0.014914921465968609,0.005019633507853377,0.00969026126790593
Dim 207,0.00619315141787056,0.0130280046674446,0.001773408239700352,0.008058445532435787,0.015462546816479577,0.0017059925093632748,0.005145857642940468,0.0309393712574851,0.014286649214659667,0.00025523560209424087,0.009684866290047363
Dim 569,0.01571161048689141,0.016656942823804,0.00038951310861423205,0.00874694002447985,0.0032471910112359336,,0.02567677946324392,0.013020209580838363,0.0008049738219895289,0.002879581151832449,0.009681526830325521
Dim 658,0.005117710005350459,0.019661610268378128,0.01756928838951324,0.012888616891065057,0.00037265917602996275,,0.020484247374562465,0.0062387724550897715,0.0005170157068062828,0.004280104712041864,0.009681113886537468
Dim 410,0.010577849117175034,0.00014585764294049015,0.01184082397003751,0.009522643818849487,0.007400749063670477,0.007022471910112416,0.00904317386231032,0.033285928143712645,0.007591623036649164,2.617801047120414e-05,0.009645729857592874
Dim 825,,,,,0.0066067415730337855,,,,0.012676701570680612,,0.0096417215718572
Dim 182,0.007977528089887737,0.01291131855309218,0.02993820224719112,0.015787943696450625,0.004417602996254726,0.019367041198502025,0.0009393232205367564,0.001380988023952091,0.0034162303664921284,0.00022905759162303652,0.009636523598398242
Dim 472,0.010109684323167556,0.03423570595099187,0.0035337078651685367,0.00019430844553243573,0.007529962546816557,0.008226591760299674,0.008926487747957929,0.003828592814371222,0.018501308900523584,0.001151832460732985,0.009623818281556234
Dim 384,0.010973782771535642,0.007777129521586881,0.008063670411985075,0.025071909424724818,0.004558052434456975,0.0008651685393258361,0.009644107351225159,0.009494760479041969,0.010301047120418782,0.009463350785340257,0.009621297883964139
Dim 1017,,,,,0.009194756554307171,,,,0.010045811518324552,,0.009620284036315862
Dim 522,0.0047110754414124946,0.016995332555425936,0.015016853932584376,0.015278457772338007,0.005067415730337158,,0.0095682613768961,0.014947604790419209,0.0022905759162303576,0.0026832460732984205,0.009617647065438007
Dim 912,,,,,0.0103520599250937,,,,0.008861256544502568,,0.009606658234798133
Dim 183,0.004828785446762953,0.01071761960326718,0.011880149812734168,0.012541309669522781,0.006342696629213568,0.014404494382022603,0.009340723453908928,0.015265718562874297,0.009299738219895236,0.0013743455497382197,0.009599558132993994
Dim 55,0.004154628143392145,0.007607934655775916,0.016239700374531988,0.00212515299877598,0.014696629213483253,0.03238389513108626,0.00047841306884480753,0.01187500000000007,0.004823298429319355,0.001590314136125653,0.009597496615133544
Dim 542,0.00807651150347785,0.025507584597432926,0.01775842696629226,0.008313953488372121,0.009239700374531874,,0.00012835472578763137,0.010909431137724612,0.00460078534031411,0.0016164921465968555,0.009572360031170027
Dim 287,0.002624398073836253,0.012526254375729311,0.01065917602996261,0.0012408200734393973,0.00727340823970046,0.004129213483146099,0.0033197199533255375,0.04600673652694634,0.007192408376963307,0.0007395287958115184,0.009571166392886082
Dim 266,0.03138576779026238,0.02642357059509926,0.002456928838951279,0.0040957772337821986,0.005500000000000092,0.007526217228464482,0.003302217036172678,0.006497005988023925,0.00674083769633504,0.0017801047120418819,0.009570842711913321
Dim 996,,,,,0.016254681647940247,,,,0.002873036649214647,,0.009563859148577446
Dim 682,0.005024077046548962,0.004941656942823774,0.015043071161048811,0.001485618115055061,0.009621722846441989,,0.009807467911318509,0.029674401197604883,0.0011125654450261776,0.009227748691099422,0.00954870326188529
Dim 294,0.0009176029962546775,0.04176196032672118,0.012777153558052512,0.004111077111383182,0.0020917602996254406,0.010752808988764094,0.00225787631271878,0.01178892215568872,0.005366492146596832,0.0035471204188481523,0.009537277431465357
Dim 415,0.009951845906902162,0.011429404900816795,0.026552434456929046,0.002582619339045262,0.00408801498127344,0.004595505617977581,0.0111668611435239,0.023360778443113826,1.963350785340316e-05,0.0015772251308900508,0.009532432342832547
Dim 686,0.01887640449438215,0.005869311551925287,0.01687453183520614,0.0012041003671970476,0.00455805243445699,,0.006312718786464374,0.018136227544910222,0.0030628272251308755,0.010804973821989486,0.009522127562406953
Dim 477,0.022640449438202336,0.021826137689614968,0.005511235955056265,0.0068757649938800845,0.006138576779026308,0.0024007490636703765,0.0024329054842473657,0.0030538922155688365,0.02371727748691104,0.0006086387434554974,0.00952056278496331
Dim 512,0.02675494917067975,0.008372228704784072,0.01708801498127356,0.001747246022031799,0.001612359550561779,,0.016032672112018705,0.008753742514970108,0.002833769633507843,0.002421465968586376,0.009512938739823777
Dim 832,,,,,0.0046947565543071735,,,,0.014325916230366519,,0.009510336392336846
Dim 216,0.01073568753344042,0.010215869311551882,0.029471910112359796,0.01425336597307238,0.009771535580524415,0.014307116104869037,0.0014177362893815608,0.0016729041916167561,0.0020680628272251233,0.0009096858638743462,0.009482387378791571
Dim 599,0.02124398073836284,0.013284714119019837,0.011561797752809036,0.00040238678090575094,0.00813108614232217,,0.015145857642940512,0.012997754491018032,0.0011060209424083773,0.00138089005235602,0.009472720962460286
Dim 538,0.001910112359550549,0.0040665110851808425,0.01917790262172305,0.013362913096695447,0.02058239700374548,,0.006586931155192495,0.011055389221556966,0.0025523560209423997,0.005818062827225106,0.009456952821312483
Dim 799,,,,,0.007874531835206068,,,,0.011027486910994718,,0.009451009373100394
Dim 340,0.002734082397003719,5.8343057176196085e-06,0.0006891385767790221,0.014742962056303759,0.010582397003745364,0.007443820224719169,0.026826137689615007,0.018338323353293454,0.008219895287958063,0.004744764397905737,0.009432735529304091
Dim 531,0.0038737292669876575,0.00856476079346552,0.0066666666666667426,0.004842411260710019,0.006756554307116195,,0.01826137689614939,0.02783682634730545,0.006727748691099438,0.0012434554973821993,0.009419281080764733
Dim 645,0.007260567148207668,0.008074679113185474,0.005067415730337143,0.006819155446756485,0.011391385767790332,,0.013401400233372251,0.007047155688622748,0.022545811518324674,0.0031609947643978925,0.009418729490110517
Dim 83,0.01614232209737834,0.005880980163360528,0.008322097378277217,0.0008032435740514002,0.003951310861423248,0.009355805243445757,0.022642940490081732,0.008008982035928156,0.01804319371727752,0.0008442408376963354,0.009399511639892024
Dim 539,0.000724986623863026,0.01176196032672112,0.013260299625468267,0.013633720930232787,0.00035955056179775294,,0.009078179696616048,0.0008794910179640703,0.03212696335078538,0.002539267015706799,0.00937382434990614
Dim 462,0.0165730337078652,0.00915985997666272,0.0039419475655430945,0.0010709914320685308,0.0072734082397004325,0.010393258426966326,0.020215869311551993,0.011201347305389298,0.011433246073298401,0.002362565445026171,0.009362552748407216
Dim 34,0.006375066880684886,0.004539089848308023,0.0019831460674157044,0.0009899020807833418,0.023196629213483328,0.0005112359550561773,0.04121936989498249,0.00973802395209587,0.0003664921465968584,0.004705497382198929,0.00936244534216056
Dim 43,0.0071910112359551345,0.007922987164527365,0.006498127340824051,0.013717870257038108,0.0056853932584270675,0.005593632958801583,0.013389731621937007,0.008304640718562909,0.013743455497382207,0.011426701570680592,0.009347355162413603
Dim 1002,,,,,0.011102996254681695,,,,0.00756544502617796,,0.009334220640429828
Dim 524,0.008322632423756108,0.007555425904317328,0.0017827715355805012,0.0192579559363527,0.0074232209737828386,,0.003477246207701269,0.02231287425149707,0.011649214659685825,0.0018586387434554933,0.009293331181792125
Dim 345,0.010018726591760372,0.0035880980163360346,0.01087078651685397,0.013439412484700293,0.0023707865168538997,0.023322097378277357,0.01637689614935825,0.0011639221556886182,0.0038481675392669904,0.007689790575916174,0.009268868392501196
Dim 820,,,,,0.006526217228464503,,,,0.012009162303664892,,0.009267689766064697
Dim 334,0.012354200107009156,0.018331388564760822,0.005857677902621832,0.0007971236230110073,0.008968164794007544,0.01239325842696636,0.006260210035005794,0.021665419161676705,0.004895287958115156,0.0011256544502617801,0.009264838502343616
Dim 716,0.017905296950240804,0.011604434072345375,0.011370786516853975,0.019078947368421265,0.0012921348314606602,,0.008564760793465532,0.008843562874251518,0.0030104712041884663,0.0016623036649214625,0.009259188697349896
Dim 924,,,,,0.01208988764044951,,,,0.0063939790575915905,,0.00924193334902055
Dim 778,,,,,0.016664794007490814,,,,0.0017997382198952838,,0.00923226611369305
Dim 527,0.0018539325842696483,0.002042007001166851,0.0024943820224718753,0.002438800489596048,0.010024344569288454,,0.014906651108518132,0.015116017964071929,0.018344240837696386,0.015687172774869137,0.009211949927994274
Dim 655,0.003943285179240196,0.014253208868144707,0.00027340823970037456,0.010143818849449248,0.006569288389513199,,0.008879813302216981,0.007122005988023947,0.030569371727748727,0.0011387434554973827,0.009210327111059418
Dim 979,,,,,0.0007696629213483088,,,,0.01765052356020945,,0.009210093240778879
Dim 437,0.005724986623863041,0.016522753792298776,0.0022153558052434154,0.03012851897184847,0.0012696629213483014,0.003964419475655451,0.012438739789965021,0.002122005988023939,0.013462041884816742,0.0039921465968586235,0.009184063184992177
Dim 1018,,,,,0.002627340823970001,,,,0.015732984293193752,,0.009180162558581877
Dim 751,0.011626538255751778,0.008809801633605532,0.002833333333333291,0.024279375764994036,0.009840823970037516,,0.011330221703617242,0.002361526946107771,0.006459424083769601,0.00487565445026176,0.009157411126830946
Dim 228,0.012787586944890371,0.007602100350058295,0.020237827715356007,0.003772949816401522,0.004838951310861491,0.028029962546816656,0.0008634772462077016,0.0031998502994011733,0.00603403141361253,0.003972513089005221,0.009133925073261096
Dim 788,,,,,0.00992696629213487,,,,0.00833115183246068,,0.009129059062297776
Dim 356,0.011960941680042888,0.002001166861143517,0.008730337078651736,0.015137698898409001,0.001127340823970026,0.002588014981273371,0.010595099183197156,0.02816991017964076,0.009476439790575858,0.0014725130890052352,0.009125946256590954
Dim 796,,,,,0.013228464419475776,,,,0.005013089005235577,,0.009120776712355677
Dim 36,0.0028598180845371573,0.011376896149358207,0.02218352059925115,0.005593635250918068,0.0009625468164793916,0.02516104868913875,0.015886814469078213,0.0015194610778443063,0.004568062827225102,0.0010471204188481676,0.009115892438267851
Dim 839,,,,,0.006434456928839042,,,,0.011780104712041871,,0.009107280820440457
Dim 880,,,,,0.0009569288389513019,,,,0.017251308900523583,,0.009104118869737443
Dim 88,0.021987693953986233,0.01810385064177366,0.010344569288389553,0.010512545899632873,0.008097378277153611,0.0018220973782771314,0.011621936989498247,0.0014932634730538867,0.0028534031413612426,0.004096858638743443,0.009093359768186988
Dim 901,,,,,0.0035786516853932625,,,,0.014594240837696342,,0.009086446261544803
Dim 1011,,,,,0.014166666666666763,,,,0.003992146596858618,,0.00907940663176269
Dim 381,0.007557517388978154,0.0032380396732788574,0.01467415730337089,0.024652692778457944,0.011705992509363354,0.013348314606741699,0.0030455075845974206,0.005782185628742472,0.0025654450261780033,0.004162303664921445,0.009073215616463024
Dim 575,0.014176029962546863,0.007765460910151641,0.0160205992509365,0.0024250305997551673,0.00014419475655430715,,0.0026546091015169078,0.025056137724550932,0.012414921465968566,0.00093586387434555,0.009065871960702937
Dim 554,0.01189406099518465,0.007217036172695397,0.009760299625468238,0.006699816401468848,0.002704119850187227,,0.002561260210034995,0.03007859281437131,0.009358638743455444,0.0012630890052356025,0.009059657090900189
Dim 208,0.001845906902086664,0.012940490081680312,0.0026835205992508998,0.01399785801713605,0.012801498127340927,0.012308988764044976,0.009550758459743241,0.014831586826347368,0.006204188481675356,0.0032591623036649043,0.00904239585629707
Dim 289,0.00013911182450508295,0.021738623103850656,0.016891385767790423,0.005836903304773644,0.005449438202247266,0.02499250936329603,0.00030921820303383903,0.007099550898203578,0.005078534031413582,0.0025981675392670067,0.00901334422383811
Dim 326,0.005741037988229024,0.011382730455075851,0.017726591760299757,0.0064060587515300535,0.027745318352060185,0.001516853932584251,0.00023920653442240382,0.006066616766467012,0.01212041884816752,0.001086387434554974,0.009003122082339101
Dim 156,0.011910112359550628,0.00563010501750288,0.004664794007490682,0.02460526315789493,0.0037228464419475768,0.0100037453183521,0.0015577596266044312,0.01866017964071855,0.0010405759162303665,0.008213350785340266,0.009000873227163243
Dim 464,0.006214553237025158,0.01212952158693117,0.010247191011236017,0.013831089351285429,0.010535580524344605,0.012411985018726632,0.006137689614935784,0.005935628742514918,0.005615183246073267,0.00673429319371724,0.008979271552679021
Dim 496,0.01793472445157844,0.016026837806301084,0.003996254681647973,0.0018788249694002195,0.0037228464419475854,0.00446067415730342,0.003453908984830786,0.020205838323353355,0.01306937172774868,0.0050392670157067875,0.008978854855981832
Dim 963,,,,,0.005134831460674239,,,,0.01281413612565445,,0.008974483793164345
Dim 1014,,,,,0.0013164794007490485,,,,0.01662958115183247,,0.00897303027629076
Dim 327,0.020936329588015085,0.007701283547257824,0.0028932584269662507,0.001152080783353721,0.0111086142322098,0.018440074906367208,0.014019836639439912,0.009214071856287464,0.0035340314136125504,0.0007133507853403142,0.008971293217885012
Dim 874,,,,,0.011061797752809027,,,,0.006865183246073258,,0.008963490499441142
Dim 823,,,,,0.01519475655430726,,,,0.002696335078534023,,0.008945545816420642
Dim 835,,,,,0.0031704119850186974,,,,0.01470549738219895,,0.008937954683608824
Dim 299,0.014644194756554344,0.02369311551925326,0.001709737827715336,0.008422582619339078,0.004934456928839027,1.8726591760299642e-06,0.005711785297549562,0.020711077844311417,0.007827225130890006,0.0015052356020942383,0.008916128418572231
Dim 227,0.020955056179775403,0.0027946324387397746,0.0018202247191011003,0.013982558139535108,0.008646067415730384,0.011720973782771602,0.0013768961493582244,0.017818113772455135,0.008527486910994711,0.0011518324607329847,0.008879384196919443
Dim 584,0.0004601391118245053,7.001166861143526e-05,0.005303370786516943,0.0030584455324357495,0.005694756554307206,,0.007222870478413028,0.03814371257485042,0.014613874345549773,0.005202879581151806,0.008863340070406763
Dim 932,,,,,0.01315355805243454,,,,0.004548429319371701,,0.00885099368590312
Dim 338,0.013023006955591276,0.002928821470245028,0.010900749063670449,0.024796511627907174,0.004194756554307162,0.007483146067415785,0.0023512252042006947,0.01360404191616773,0.004535340314136106,0.004352094240837682,0.008816969341447909
Dim 26,0.0042669876939539384,0.004043173862310363,0.01777902621722863,0.00367350061199515,0.008271535580524418,0.004539325842696682,0.030408401400233438,0.00670284431137722,0.0070287958115182805,0.0013678010471204188,0.008808139237895854
Dim 776,,,,,0.01136891385767795,,,,0.0062238219895287585,,0.008796367923603355
Dim 670,0.012739432851792416,0.0019486581096849391,0.01622846441947579,0.0007711138310893439,0.004363295880149855,,0.027456242707117946,0.004610778443113734,0.007984293193717226,0.002964659685863861,0.008785215458000567
Dim 10,0.004660246120920256,0.005204200700116651,0.020385767790262372,0.0031441248470012446,0.01979026217228484,0.0018146067415730116,0.02313302217036176,0.0011676646706586804,0.006662303664921428,0.0018717277486910934,0.008783392662679135
Dim 578,0.0075842696629214315,0.024649941656942842,0.016625468164794124,0.010341187270501902,0.00879588014981278,,0.0046149358226370805,0.004146706586826314,0.000536649214659686,0.001714659685863872,0.008778855357217782
Dim 846,,,,,0.0108146067415731,,,,0.0067081151832460335,,0.008761360962409568
Dim 828,,,,,0.014608614232209875,,,,0.002899214659685853,,0.008753914445947863
Dim 352,0.0164018191546282,0.019358226371061892,0.0030505617977527708,0.0018772949816401208,0.015455056179775366,0.003777153558052447,0.00492415402567092,0.004633233532934097,0.015543193717277496,0.0023298429319371663,0.008735053625073047
Dim 703,0.002011771000535025,0.0008634772462077019,0.01661797752809004,0.00393053855569162,0.0017003745318351843,,0.01168611435239208,0.022050898203592833,0.0063939790575915905,0.013298429319371733,0.008728173310589758
Dim 18,0.015074906367041242,0.001697782963827301,0.00024344569288389518,0.009114137086903349,0.00835393258426971,0.0026779026217228093,0.003751458576429382,0.022967814371257535,0.014175392670157069,0.008926701570680571,0.008698347450517285
Dim 766,0.0023756019261637023,0.005653442240373356,0.0067509363295880824,0.01439718482252159,0.008734082397003767,,0.011890315052508746,0.021366017964071907,0.006518324607329803,0.0005628272251308904,0.008694303618299093
Dim 397,0.01257089352594974,0.0013010501750291695,0.02360861423220992,0.002714198286413693,0.00469101123595511,0.02070411985018746,0.009632438739789933,0.006283682634730501,0.0024541884816753857,0.002853403141361249,0.008681360030330217
Dim 942,,,,,0.006136704119850289,,,,0.011204188481675363,,0.008670446300762826
Dim 33,0.005133761369716423,0.005484247374562394,0.02711048689138587,0.002278151774785769,0.0015767790262172091,0.0055711610486892296,0.011318553092182033,0.011407185628742583,0.014797120418848201,0.0017146596858638714,0.008639210631099358
Dim 430,0.0206848582129482,0.004393232205367535,0.0020580524344569018,0.005460526315789566,0.013561797752809098,0.01611610486891399,0.012339556592765475,0.00268338323353292,0.003534031413612548,0.005307591623036627,0.008613913465323286
Dim 185,0.009122525414660358,0.001155192532088682,0.00694943820224728,0.016562117503060202,0.004938202247191069,0.015462546816479527,0.004404900816802771,0.01653817365269468,0.009155759162303607,0.0016492146596858613,0.008593807100721402
Dim 424,0.0011396468699839415,0.012415402567094525,0.0021273408239700095,0.02357558139534905,0.008846441947565595,0.0040037453183520925,0.010449241540256697,0.004157934131736495,0.01617146596858643,0.002905759162303653,0.008579255972519847
Dim 732,0.00883627608346718,0.0064585764294048525,0.0017958801498127108,0.017209302325581603,0.012921348314606809,,0.0020128354725787554,0.02569985029940122,0.001989528795811512,0.0002486910994764398,0.00857469877446012
Dim 190,0.008584804708400322,0.003063010501750275,0.008707865168539396,0.006920134638922936,0.0038670411985018923,0.013558052434457003,0.00851808634772457,0.025797155688622803,0.005438481675392642,0.0010405759162303667,0.00854952082785422
Dim 419,0.011840556447298088,0.007327887981330173,0.01700561797752825,0.010520195838433367,0.0001872659176029963,0.0065112359550562725,0.015682613768961497,0.010774700598802454,0.005091623036649187,0.000523560209424084,0.008546525773108637
Dim 249,0.0034456928838951023,0.01705950991831974,0.002578651685393225,0.0013264993880048798,0.0038258426966292294,0.009689138576779072,0.007322053675612557,0.023918413173652713,0.015896596858638763,0.0002683246073298429,0.008533072346425512
Dim 634,0.005109684323167462,0.002415402567094505,0.004923220973782839,0.005610465116279146,0.001119850187265906,,0.005927654609101479,0.02776571856287433,0.022879581151832484,0.0007002617801047124,0.008494648807944762
Dim 620,0.021805778491171872,0.027969661610268388,0.01086891385767793,0.008896878824969444,0.002155430711610458,,0.004387397899649918,0.00018712574850299397,0.0,0.00015052356020942413,0.008491301189340047
Dim 700,0.0006367041198501859,0.005653442240373357,0.013256554307116173,0.014836291309669734,0.006876404494382107,,0.02113185530921824,0.001882485029940109,0.0075261780104711636,0.004594240837696313,0.008488239517635264
Dim 284,0.0035848047084001814,0.01813302217036177,0.00998501872659181,0.0009317625458996233,0.009764044943820289,0.0005112359550561777,0.013127187864644115,0.007204341317365256,0.019640052356020954,0.0018651832460732942,0.008474665383423346
Dim 28,0.007137506688068566,0.010519253208868096,0.004485018726591812,0.009331395348837241,0.009041198501872695,0.017286516853932742,0.0067444574095682245,0.005954341317365216,0.013743455497382203,0.00028141361256544525,0.008452455716505224
Dim 892,,,,,0.0018595505617977292,,,,0.015006544502617809,,0.008433047532207768
Dim 980,,,,,0.016687265917603132,,,,0.00017015706806282726,,0.00842871149283298
Dim 743,0.006474050294275057,0.01068844807467909,0.010610486891385823,0.007206242350061233,0.011784644194756602,,0.004929988331388536,0.016867514970059894,0.003979057591623016,0.0032787958115183115,0.008424358723305284
Dim 180,0.011875334403424325,0.0030805134189031314,0.014911985018726731,0.0017319461444308198,0.008372659176030027,0.011211610486891448,0.008704784130688394,0.004992514970059843,0.017630890052356088,0.001544502617801045,0.008405674041931186
Dim 647,0.009173354735152562,0.017339556592765506,0.004177902621722875,0.0026820685434516384,9.550561797752809e-05,,0.008646441073512201,0.006961077844311366,0.02481675392670157,0.0016688481675392634,0.008395723235903835
Dim 688,0.007257891920813353,0.0014819136522753744,0.009280898876404542,0.00998164014687889,0.008007490636704171,,0.002327887981330216,0.021796407185628745,0.005320680628272227,0.009836387434554927,0.008365688718095827
Dim 97,0.011578384162653893,0.007718786464410688,0.015717228464419582,0.0026943084455324224,0.01374531835206003,0.005876404494382129,0.00781796966161022,0.009883982035928204,0.006511780104712003,0.002054973821989526,0.008359913600769868
Dim 548,0.000494917067950776,0.024766627771295267,0.009644194756554344,0.004570073439412579,0.018455056179775418,,0.0014760793465577577,0.002881736526946086,0.011132198952879547,0.001747382198952876,0.008352029582258294
Dim 708,0.009384697699304514,0.0065752625437572425,0.006014981273408338,0.014349755201958572,0.005318352059925162,,0.010892648774795764,0.011983532934131806,0.009208115183246018,0.001393979057591623,0.008346813858679893
Dim 351,0.019400749063670508,0.015291715285880999,0.0029044943820224285,0.01555538555691575,0.010593632958801565,0.00046816479400748896,0.008739789964994115,0.0028517964071856122,0.002486910994764387,0.004901832460732965,0.008319447186897581
Dim 564,0.007554842161583822,0.001219369894982497,0.010348314606741621,0.028532741738066292,0.006185393258427065,,0.015280046674445777,0.0015980538922155613,0.0037172774869109796,9.162303664921474e-05,0.008280851416669203
Dim 392,0.009427501337613756,0.001516919486581093,0.009230337078651738,0.0027111383108935003,0.011088014981273467,0.0037996254681648125,0.0043698949824970655,0.02783682634730544,0.012395287958115177,0.00040575916230366487,0.00827813051133997
Dim 401,0.0017843766720171087,0.013051341890315048,0.009582397003745382,0.0048607711138311995,0.013559925093633057,0.007617977528089969,0.0017152858809801593,0.016953592814371303,0.010674083769633452,0.0027945026178010385,0.008259425438441772
Dim 767,0.013186195826645337,0.008879813302216984,0.010812734082397043,0.013725520195838638,0.0005524344569288357,,0.0038798133022170216,0.013854790419161744,0.007395287958115144,0.0017866492146596821,0.008230359862020047
Dim 827,,,,,0.004363295880149867,,,,0.012087696335078526,,0.008225496107614196
Dim 709,0.016853932584269687,0.013774795799299883,0.019616104868914044,0.010893512851897281,0.00632771535580533,,0.0011085180863477252,0.001635479041916162,0.0016099476439790552,0.0020942408376963266,0.008212694118902832
Dim 497,0.01676029962546821,0.0007176196032672113,0.002119850187265889,0.004602203182374629,0.008893258426966347,0.012473782771535649,0.01013418903150521,0.003903443113772419,0.017428010471204212,0.004829842931937146,0.008186249934529693
Dim 87,0.004537185660781132,0.006289381563593891,0.01860861423220988,0.018673500611995346,0.00595880149812743,0.0007284644194756502,0.012532088681446929,0.004146706586826312,0.01024214659685857,0.0001439790575916231,0.008186086890890678
Dim 303,0.00543338683788123,0.0007234539089848311,0.0035730337078651664,0.0015269277845777033,0.015050561797752956,0.003925093632958823,0.012001166861143523,0.023731287425149714,0.012100785340314118,0.003625654450261763,0.008169135174688983
Dim 201,0.0010353130016051311,0.00651108518086343,0.010756554307116157,0.02506884944920459,0.011234082397003818,0.0010655430711610369,0.006242707117852938,0.010220808383233585,0.007676701570680586,0.0017539267015706775,0.008156557118029196
Dim 849,,,,,0.004353932584269705,,,,0.011937172774869088,,0.008145552679569398
Dim 30,0.005066880684858197,0.0037164527421236675,0.0017078651685393052,0.009594553243574085,0.010031835205992571,0.005762172284644295,0.010886814469078144,0.0035928143712574624,0.028835078534031416,0.0019829842931937103,0.008117745099729286
Dim 896,,,,,0.00530711610486899,,,,0.010922774869109902,,0.008114945486989445
Dim 1023,,,,,0.0052397003745319115,,,,0.01096858638743452,,0.008104143380983215
Dim 519,0.002913322632423726,0.03044340723453915,0.00426404494382026,0.008235924112607146,0.004316479400749118,,0.0005892648774795801,0.008802395209580885,0.012951570680628258,0.000405759162303665,0.008102463139347975
Dim 20,0.004614767255216669,0.028372228704784164,0.003737827715355812,0.01636627906976765,0.0011179775280898772,0.005095505617977613,0.0076079346557759156,0.0001758982035928145,0.007329842931937124,0.006603403141361217,0.008102166482385886
